,index,ia_timeout,start_time,date,hour,weekday,daytype,origin_id,destination_id,driving_distance,euclidean_distance,duration,end_time,req_id,soc_delta,welltotank_kwh,tanktowheel_kwh,soc_delta_kwh,welltotank_emissions,tanktowheel_emissions,co2_emissions,req_origin_id,req_destination_id,start_soc,plate,end_soc
299,2,0.048399,2023-01-05 03:01:20.492084+00:00,2023-01-05,3,3,generic_day,2,3,1000,714.2857142857143,3000,2023-01-05 03:51:20.492084+00:00,399,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,70.0,0,60.0
300,1,34.293734,2023-01-05 04:00:54.785818+00:00,2023-01-05,4,3,generic_day,1,2,1000,714.2857142857143,3000,2023-01-05 04:50:54.785818+00:00,400,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,50.0,2,40.0
301,0,0.615216,2023-01-05 04:00:55.401034+00:00,2023-01-05,4,3,generic_day,0,1,1000,714.2857142857143,3000,2023-01-05 04:50:55.401034+00:00,401,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,80.0,1,70.0
302,2,5.583475,2023-01-05 04:01:00.984509+00:00,2023-01-05,4,3,generic_day,2,3,1000,714.2857142857143,3000,2023-01-05 04:51:00.984509+00:00,402,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,90.0,3,80.0
303,3,8.436892,2023-01-05 04:01:09.421401+00:00,2023-01-05,4,3,generic_day,3,0,1000,714.2857142857143,3000,2023-01-05 04:51:09.421401+00:00,403,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,60.0,0,50.0
304,0,4.653334,2023-01-05 05:00:19.931512+00:00,2023-01-05,5,3,generic_day,0,1,1000,714.2857142857143,3000,2023-01-05 05:50:19.931512+00:00,405,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,50.0,0,40.0
305,3,26.172999,2023-01-05 05:00:46.104511+00:00,2023-01-05,5,3,generic_day,3,0,1000,714.2857142857143,3000,2023-01-05 05:50:46.104511+00:00,406,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,80.0,3,70.0
306,1,8.668201,2023-01-05 05:00:54.772712+00:00,2023-01-05,5,3,generic_day,1,2,1000,714.2857142857143,3000,2023-01-05 05:50:54.772712+00:00,407,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,70.0,1,60.0
307,2,12.897094,2023-01-05 06:01:25.505007+00:00,2023-01-05,6,3,generic_day,2,3,1000,714.2857142857143,3000,2023-01-05 06:51:25.505007+00:00,409,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,100.0,2,90.0
308,0,16.889321,2023-01-05 06:01:50.398035+00:00,2023-01-05,6,3,generic_day,0,1,1000,714.2857142857143,3000,2023-01-05 06:51:50.398035+00:00,411,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,70.0,3,60.0
309,2,15.804535,2023-01-05 07:01:06.202570+00:00,2023-01-05,7,3,generic_day,2,3,1000,714.2857142857143,3000,2023-01-05 07:51:06.202570+00:00,412,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,60.0,1,50.0
310,3,7.024514,2023-01-05 07:01:17.816472+00:00,2023-01-05,7,3,generic_day,3,0,1000,714.2857142857143,3000,2023-01-05 07:51:17.816472+00:00,414,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,90.0,2,80.0
311,1,24.102802,2023-01-05 07:01:41.919274+00:00,2023-01-05,7,3,generic_day,1,2,1000,714.2857142857143,3000,2023-01-05 07:51:41.919274+00:00,415,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,100.0,0,90.0
312,3,17.570023,2023-01-05 08:00:59.489297+00:00,2023-01-05,8,3,generic_day,3,0,1000,714.2857142857143,3000,2023-01-05 08:50:59.489297+00:00,416,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,50.0,1,40.0
313,1,0.667348,2023-01-05 08:01:00.156645+00:00,2023-01-05,8,3,generic_day,1,2,1000,714.2857142857143,3000,2023-01-05 08:51:00.156645+00:00,417,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,60.0,3,50.0
314,0,25.483806,2023-01-05 08:01:25.640451+00:00,2023-01-05,8,3,generic_day,0,1,1000,714.2857142857143,3000,2023-01-05 08:51:25.640451+00:00,418,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,80.0,2,70.0
315,2,4.088131,2023-01-05 08:01:29.728582+00:00,2023-01-05,8,3,generic_day,2,3,1000,714.2857142857143,3000,2023-01-05 08:51:29.728582+00:00,419,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,90.0,0,80.0
316,1,18.353526,2023-01-05 09:00:48.082108+00:00,2023-01-05,9,3,generic_day,1,2,1000,714.2857142857143,3000,2023-01-05 09:50:48.082108+00:00,420,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,70.0,2,60.0
317,2,3.022562,2023-01-05 09:01:11.544631+00:00,2023-01-05,9,3,generic_day,2,3,1000,714.2857142857143,3000,2023-01-05 09:51:11.544631+00:00,422,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,50.0,3,40.0
318,3,1.202376,2023-01-05 09:01:12.747007+00:00,2023-01-05,9,3,generic_day,3,0,1000,714.2857142857143,3000,2023-01-05 09:51:12.747007+00:00,423,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,80.0,0,70.0
319,2,1.037846,2023-01-05 10:00:22.178702+00:00,2023-01-05,10,3,generic_day,2,3,1000,714.2857142857143,3000,2023-01-05 10:50:22.178702+00:00,425,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,60.0,2,50.0
320,0,21.84735,2023-01-05 10:00:44.026052+00:00,2023-01-05,10,3,generic_day,0,1,1000,714.2857142857143,3000,2023-01-05 10:50:44.026052+00:00,426,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,100.0,1,90.0
321,0,5.474755,2023-01-05 11:01:04.908643+00:00,2023-01-05,11,3,generic_day,0,1,1000,714.2857142857143,3000,2023-01-05 11:51:04.908643+00:00,428,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,70.0,0,60.0
322,3,0.568503,2023-01-05 11:01:05.477146+00:00,2023-01-05,11,3,generic_day,3,0,1000,714.2857142857143,3000,2023-01-05 11:51:05.477146+00:00,429,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,100.0,3,90.0
323,1,10.398469,2023-01-05 11:01:15.875615+00:00,2023-01-05,11,3,generic_day,1,2,1000,714.2857142857143,3000,2023-01-05 11:51:15.875615+00:00,430,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,90.0,1,80.0
324,1,1.689459,2023-01-05 12:00:24.910747+00:00,2023-01-05,12,3,generic_day,1,2,1000,714.2857142857143,3000,2023-01-05 12:50:24.910747+00:00,432,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,60.0,0,50.0
325,0,1.534535,2023-01-05 12:00:26.445282+00:00,2023-01-05,12,3,generic_day,0,1,1000,714.2857142857143,3000,2023-01-05 12:50:26.445282+00:00,433,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,90.0,3,80.0
326,2,31.863256,2023-01-05 12:00:58.308538+00:00,2023-01-05,12,3,generic_day,2,3,1000,714.2857142857143,3000,2023-01-05 12:50:58.308538+00:00,434,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,80.0,1,70.0
327,3,24.718092,2023-01-05 12:01:23.026630+00:00,2023-01-05,12,3,generic_day,3,0,1000,714.2857142857143,3000,2023-01-05 12:51:23.026630+00:00,435,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,50.0,2,40.0
328,1,36.749114,2023-01-05 13:00:59.775744+00:00,2023-01-05,13,3,generic_day,1,2,1000,714.2857142857143,3000,2023-01-05 13:50:59.775744+00:00,436,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,80.0,3,70.0
329,2,0.549653,2023-01-05 13:01:00.325397+00:00,2023-01-05,13,3,generic_day,2,3,1000,714.2857142857143,3000,2023-01-05 13:51:00.325397+00:00,437,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,50.0,0,40.0
330,3,8.747221,2023-01-05 13:01:12.680177+00:00,2023-01-05,13,3,generic_day,3,0,1000,714.2857142857143,3000,2023-01-05 13:51:12.680177+00:00,439,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,70.0,1,60.0
331,0,24.200738,2023-01-05 14:00:57.104208+00:00,2023-01-05,14,3,generic_day,0,1,1000,714.2857142857143,3000,2023-01-05 14:50:57.104208+00:00,441,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,100.0,2,90.0
332,2,3.977952,2023-01-05 14:01:01.082160+00:00,2023-01-05,14,3,generic_day,2,3,1000,714.2857142857143,3000,2023-01-05 14:51:01.082160+00:00,442,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,70.0,3,60.0
333,1,9.411124,2023-01-05 15:00:13.020278+00:00,2023-01-05,15,3,generic_day,1,2,1000,714.2857142857143,3000,2023-01-05 15:50:13.020278+00:00,444,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,90.0,2,80.0
334,0,28.134066,2023-01-05 15:00:41.154344+00:00,2023-01-05,15,3,generic_day,0,1,1000,714.2857142857143,3000,2023-01-05 15:50:41.154344+00:00,445,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,60.0,1,50.0
335,3,8.980581,2023-01-05 15:00:56.180700+00:00,2023-01-05,15,3,generic_day,3,0,1000,714.2857142857143,3000,2023-01-05 15:50:56.180700+00:00,447,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,100.0,0,90.0
336,2,31.856916,2023-01-05 16:01:28.037616+00:00,2023-01-05,16,3,generic_day,2,3,1000,714.2857142857143,3000,2023-01-05 16:51:28.037616+00:00,448,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,80.0,2,70.0
337,1,2.38009,2023-01-05 16:01:30.417706+00:00,2023-01-05,16,3,generic_day,1,2,1000,714.2857142857143,3000,2023-01-05 16:51:30.417706+00:00,449,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,50.0,1,40.0
338,0,0.997124,2023-01-05 16:01:31.414830+00:00,2023-01-05,16,3,generic_day,0,1,1000,714.2857142857143,3000,2023-01-05 16:51:31.414830+00:00,450,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,90.0,0,80.0
339,3,8.529142,2023-01-05 16:01:39.943972+00:00,2023-01-05,16,3,generic_day,3,0,1000,714.2857142857143,3000,2023-01-05 16:51:39.943972+00:00,451,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,60.0,3,50.0
340,1,15.333783,2023-01-05 17:00:55.277755+00:00,2023-01-05,17,3,generic_day,1,2,1000,714.2857142857143,3000,2023-01-05 17:50:55.277755+00:00,452,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,80.0,0,70.0
341,0,11.779427,2023-01-05 17:01:07.057182+00:00,2023-01-05,17,3,generic_day,0,1,1000,714.2857142857143,3000,2023-01-05 17:51:07.057182+00:00,453,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,50.0,3,40.0
342,3,6.453421,2023-01-05 17:01:34.957696+00:00,2023-01-05,17,3,generic_day,3,0,1000,714.2857142857143,3000,2023-01-05 17:51:34.957696+00:00,455,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,70.0,2,60.0
343,0,2.102606,2023-01-05 18:00:37.060302+00:00,2023-01-05,18,3,generic_day,0,1,1000,714.2857142857143,3000,2023-01-05 18:50:37.060302+00:00,456,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,60.0,2,50.0
344,2,16.573011,2023-01-05 18:01:30.616989+00:00,2023-01-05,18,3,generic_day,2,3,1000,714.2857142857143,3000,2023-01-05 18:51:30.616989+00:00,459,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,100.0,1,90.0
345,1,10.463913,2023-01-05 19:00:41.080902+00:00,2023-01-05,19,3,generic_day,1,2,1000,714.2857142857143,3000,2023-01-05 19:50:41.080902+00:00,460,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,100.0,3,90.0
346,2,3.387744,2023-01-05 19:00:58.708211+00:00,2023-01-05,19,3,generic_day,2,3,1000,714.2857142857143,3000,2023-01-05 19:50:58.708211+00:00,462,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,70.0,0,60.0
347,3,14.957136,2023-01-05 19:01:13.665347+00:00,2023-01-05,19,3,generic_day,3,0,1000,714.2857142857143,3000,2023-01-05 19:51:13.665347+00:00,463,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,90.0,1,80.0
348,3,29.761734,2023-01-05 20:00:43.427081+00:00,2023-01-05,20,3,generic_day,3,0,1000,714.2857142857143,3000,2023-01-05 20:50:43.427081+00:00,464,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,60.0,0,50.0
349,1,14.828846,2023-01-05 20:00:58.255927+00:00,2023-01-05,20,3,generic_day,1,2,1000,714.2857142857143,3000,2023-01-05 20:50:58.255927+00:00,465,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,50.0,2,40.0
350,2,6.213727,2023-01-05 20:01:04.469654+00:00,2023-01-05,20,3,generic_day,2,3,1000,714.2857142857143,3000,2023-01-05 20:51:04.469654+00:00,466,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,90.0,3,80.0
351,0,6.20262,2023-01-05 20:01:10.672274+00:00,2023-01-05,20,3,generic_day,0,1,1000,714.2857142857143,3000,2023-01-05 20:51:10.672274+00:00,467,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,80.0,1,70.0
352,3,14.926399,2023-01-05 21:00:25.598673+00:00,2023-01-05,21,3,generic_day,3,0,1000,714.2857142857143,3000,2023-01-05 21:50:25.598673+00:00,468,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,80.0,3,70.0
353,0,2.204088,2023-01-05 21:00:27.802761+00:00,2023-01-05,21,3,generic_day,0,1,1000,714.2857142857143,3000,2023-01-05 21:50:27.802761+00:00,469,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,50.0,0,40.0
354,1,5.221995,2023-01-05 21:00:43.976038+00:00,2023-01-05,21,3,generic_day,1,2,1000,714.2857142857143,3000,2023-01-05 21:50:43.976038+00:00,471,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,70.0,1,60.0
355,2,2.075756,2023-01-05 22:00:46.051794+00:00,2023-01-05,22,3,generic_day,2,3,1000,714.2857142857143,3000,2023-01-05 22:50:46.051794+00:00,472,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,100.0,2,90.0
356,0,21.283213,2023-01-05 22:01:11.208428+00:00,2023-01-05,22,3,generic_day,0,1,1000,714.2857142857143,3000,2023-01-05 22:51:11.208428+00:00,474,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,0,1,70.0,3,60.0
357,3,5.833002,2023-01-05 23:00:22.387283+00:00,2023-01-05,23,3,generic_day,3,0,1000,714.2857142857143,3000,2023-01-05 23:50:22.387283+00:00,476,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,3,0,90.0,2,80.0
358,2,3.684406,2023-01-05 23:00:26.071689+00:00,2023-01-05,23,3,generic_day,2,3,1000,714.2857142857143,3000,2023-01-05 23:50:26.071689+00:00,477,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,2,3,60.0,1,50.0
359,1,38.790871,2023-01-05 23:01:04.862560+00:00,2023-01-05,23,3,generic_day,1,2,1000,714.2857142857143,3000,2023-01-05 23:51:04.862560+00:00,478,10.0,2.1031559999999994,8.763149999999998,10.866305999999998,536.3047799999998,2315.8226074937547,2852.1273874937547,1,2,100.0,0,90.0
